id,tx_datetime,tx_type,tx_amount,bal_after_tx,tx_qty,account_no,stock_code
8662,2024-01-29,매수,17079800,53028240,94,0069-0207,068270
8663,2024-05-21,매수,1872450,70591159,57,37563387-11,008930
8664,2024-06-10,매수,3593600,68406481,32,5575-7467,145720
8665,2024-02-06,매수,2655000,79198849,45,20682617-05,021240
8666,2024-04-05,매수,220750,13061869,5,628-84-219333,022100
8667,2024-04-08,매수,13642000,28573965,95,990409-324535,000150
8668,2024-03-08,매수,2001000,92625190,29,59859971-89,267250
8669,2024-05-29,매수,509300,8177707,11,125-20-018452,002710
8670,2024-05-23,매수,21157500,24065193,93,751–0674–3749-3,012330
8671,2024-03-11,매수,187400,31142044,2,5988-3968,095340
8672,2024-04-08,매수,5029200,18848025,99,8480-7459,078930
8673,2024-02-20,매수,58700,33060474,1,789-60-751229,035720
8674,2024-05-10,매수,2307700,48313016,94,982313-924393,417200
8675,2024-05-28,매수,705570,11145228,87,602093-294947,003690
8676,2024-02-02,매수,374480,92115708,62,345826-708036,085620
8677,2024-03-18,매수,469200,48958729,17,67063746-460,089860
8678,2024-02-02,매수,3154800,66707542,44,5158-1380,138040
8679,2024-01-10,매수,1323300,76604000,33,033600-280125,009420
8680,2024-01-22,매수,1494500,48819226,61,6886-2629,004990
8681,2024-04-25,매수,99000,40004076,12,281-96-286019,003690
8682,2024-04-18,매수,15576000,74074311,33,525-54-367003,010130
8683,2024-04-15,매수,142100,50978828,7,213-03-283421,214370
8684,2024-03-29,매수,11656500,98977211,57,001-63-550645,012450
8685,2024-04-25,매수,4344000,59746083,16,592900-925553,298040
8686,2024-02-14,매수,8824200,1684919,77,355587-824737,006280
8687,2024-03-04,매수,5507200,52281346,32,091516-456453,004170
8688,2024-04-12,매수,35065500,13810823,97,3540-4286,348370
8689,2024-01-05,매수,17214000,11745675,57,022–0704–3376-7,051915
8690,2024-04-23,매수,1542900,44797418,74,724-14-585025,214370
8691,2024-04-30,매수,2967800,81018967,38,281–0077–4181-9,006110
8692,2024-02-16,매수,90350,87516253,13,899–4193–3690-5,003410
8693,2024-04-05,매수,1077500,75069104,50,889–7440–6259-1,214370
8694,2024-05-24,매수,13341600,62626975,68,3225-9937,247540
8695,2024-05-29,매수,1397400,39057410,51,892–0797–0578-8,089860
8696,2024-03-28,매수,7416000,90942268,24,740–1165–2435-4,000810
8697,2024-04-24,매수,680000,3189159,17,666–9916–0037-7,017800
8698,2024-04-19,매수,2563700,32089904,31,205–5331–1785-9,326030
8699,2024-01-08,매수,1058940,38123043,74,748–1450–6538-8,006360
8700,2024-05-28,매수,3210000,74052318,50,48315467-70,036830
8701,2024-01-16,매수,2790000,93414772,30,2439-9131,267260
8702,2024-05-10,매수,6322000,9585866,29,21312073-427,012450
8703,2024-01-12,매수,1121400,4756431,9,7328-8383,096770
8704,2024-05-28,매수,263250,20784766,15,2924-0909,003090
8705,2024-04-18,매수,160250,26550640,5,68455433-74,004020
8706,2024-02-06,매수,6391600,65053853,58,45066823-188,010060
8707,2024-04-30,매수,364760,60657888,88,464934-390256,395400
8708,2024-04-19,매수,515100,15610617,17,37616231-79,005420
8709,2024-05-14,매수,173160,24319889,36,27260469-950,365550
8710,2024-04-15,매수,6596000,93371361,40,505–9870–6272-5,034730
8711,2024-02-22,매수,13891500,51741532,81,124–0930–8448-4,277810
8712,2024-01-05,매수,3630000,5784944,30,565–9049–7951-6,068760
8713,2024-05-27,매수,1371460,96466687,94,544–1128–6222-4,098460
8714,2024-04-16,매수,22543500,89689218,57,57703722-844,007310
8715,2024-02-21,매수,829950,38426880,33,7057-9657,214370
8716,2024-01-12,매도,1808800,24731699,34,54986895-890,002710
8717,2024-01-23,매수,4572500,49970522,59,42393350-99,005830
8718,2024-06-03,매수,3040000,89580557,76,797–8832–6230-1,029780
8719,2024-06-04,매수,2506400,45631748,26,978365-600759,086520
8720,2024-01-03,매수,2077000,72041760,31,858-09-172815,032830
8721,2024-01-03,매수,112320,87392840,16,826-09-513084,003690
8722,2024-05-08,매수,7839900,31272653,93,658–1202–9184-8,041510
8723,2024-04-15,매수,129000,43600637,5,2650-3802,028050
8724,2024-03-25,매수,92100,30313634,1,207–7617–5277-7,237690
8725,2024-01-24,매수,118090,39251565,7,62153886-738,272210
8726,2024-03-29,매수,5520800,23879494,67,7101-6501,005930
8727,2024-05-02,매수,46800,26089961,3,143531-214935,011200
8728,2024-01-04,매수,7227000,32229527,66,899–4193–3690-5,214450
8729,2024-01-26,매수,6810000,87416174,50,380–6921–3279-7,011170
8730,2024-02-02,매수,153600,2495248,3,69940390-265,000990
8731,2024-05-10,매수,1492050,86900107,87,88110639-254,336370
8732,2024-02-07,매수,207360,80214664,32,31496684-203,073240
8733,2024-04-19,매수,4622100,90386254,71,0080-8432,035900
8734,2024-02-26,매수,7467000,42681427,57,74595261-909,065350
8735,2024-03-12,매수,514150,17209408,13,17038329-23,020150
8736,2024-02-07,매수,4334400,50683220,86,837-19-308128,009240
8737,2024-05-16,매수,13932100,13327706,91,9195-4191,028260
8738,2024-06-04,매수,6722100,14894139,99,54512425-09,010950
8739,2024-05-28,매수,260820,49617375,14,780785-935960,030000
8740,2024-01-16,매수,2918700,59954029,47,09157354-29,025900
8741,2024-03-20,매수,2429900,67102950,94,209-55-320679,096530
8742,2024-02-29,매수,6430800,21991003,92,48323716-20,402340
8743,2024-04-11,매수,4339200,21438897,96,5060-7352,004000
8744,2024-01-12,매수,10011900,99304842,69,706-80-042454,009150
8745,2024-04-01,매수,980100,67474161,27,489-72-229610,051600
8746,2024-01-24,매수,129870,95334538,13,25516338-81,005940
8747,2024-05-28,매수,1512000,41598267,35,858328-177307,078930
8748,2024-06-11,매수,6624000,23639940,36,231993-867199,086280
8749,2024-03-26,매수,699200,17309138,16,69907736-32,000990
8750,2024-02-14,매수,2688000,22630856,8,276766-469489,128940
8751,2024-05-16,매수,55920,680870,4,969963-624062,024110
8752,2024-05-24,매수,7337800,95710906,38,1541-8941,196170
8753,2024-01-15,매수,272700,24335521,9,20805818-18,001450
8754,2024-03-19,매수,2095100,38794411,73,083492-288398,089030
8755,2024-05-07,매수,6457000,62798510,22,0372-8394,278470
8756,2024-03-27,매수,3294400,86684745,29,29460992-82,000270
8757,2024-01-15,매수,7590000,18761014,69,55176786-814,005385
8758,2024-05-22,매수,669000,8042415,20,92917054-10,377300
8759,2024-02-29,매수,25050000,9218925,100,456-19-145134,005380
8760,2024-01-03,매수,5630400,31687496,92,436–4521–1695-4,005935
8761,2024-05-02,매수,2340800,88261702,44,1061-1433,084370
8762,2024-05-08,매수,20224000,55041487,64,975-04-776987,000810
8763,2024-02-20,매수,7593300,9379920,99,49801424-34,025900
8764,2024-02-16,매수,24560,75149907,2,8941-2601,175330
8765,2024-03-18,매수,577000,61553327,20,476337-390580,263750
8766,2024-04-02,매수,3317600,25567346,58,898–1091–7068-2,011210
8767,2024-02-20,매수,2019300,14170797,53,978365-600759,014820
8768,2024-01-19,매수,1300180,32099695,74,565–7440–0690-9,100090
8769,2024-05-28,매수,1582000,26368626,35,060–2912–8422-8,253450
8770,2024-03-18,매수,109500,10905658,25,095–0151–9208-0,028670
8771,2024-04-12,매수,2370000,76126905,6,4546-5316,005490
8772,2024-04-02,매수,4178550,43027904,89,957–3012–5720-7,020150
8773,2024-03-18,매수,2135200,10742236,17,76690231-791,096770
8774,2024-01-25,매수,353850,96969212,35,277–9206–3753-1,005940
8775,2024-05-30,매수,2641300,79904775,61,383524-881209,361610
8776,2024-01-29,매수,3897600,97777064,24,103–0770–3122-9,277810
8777,2024-01-17,매수,756840,23137737,53,3592-5373,006360
8778,2024-03-28,매수,442200,48298481,3,095–0151–9208-0,307950
8779,2024-01-22,매수,5394400,85869109,44,5993-7091,145720
8780,2024-03-19,매수,2181200,12888849,41,47646559-174,017670
8781,2024-04-17,매수,3348400,86284645,88,957606-261441,014820
8782,2024-01-09,매수,12024000,12551274,72,858328-177307,277810
8783,2024-03-19,매수,1972500,8282287,50,069-66-726397,008930
8784,2024-03-26,매수,864000,69075711,4,93576216-65,012450
8785,2024-03-21,매수,28420,81175819,7,50901884-154,395400
8786,2024-04-09,매수,1562750,63968184,47,70325339-638,204320
8787,2024-05-27,매수,3018400,78741234,98,129-56-801294,042660
8788,2024-06-10,매수,244545,8806215,51,049–5923–0973-1,395400
8789,2024-02-14,매수,501000,41720866,15,416390-318912,000720
8790,2024-05-14,매도,139460,76396679,19,546–7271–9563-4,073240
8791,2024-06-10,매수,4385200,2441014,76,32349681-91,251270
8792,2024-05-07,매수,3184000,20193470,8,752–1267–4281-1,004370
8793,2024-01-11,매수,197160,37238471,31,3359-3792,036540
8794,2024-05-28,매수,12280000,91124833,80,53645403-00,005070
8795,2024-04-05,매수,2915550,55589414,99,57703722-844,263750
8796,2024-01-12,매수,106400,54337591,2,421927-510305,002710
8797,2024-01-19,매수,67600,26408948,1,898–1091–7068-2,010120
8798,2024-04-17,매수,7312300,9032671,83,9195-4191,005830
8799,2024-01-05,매수,997700,9140127,22,288-96-565351,241560
8800,2024-01-15,매수,4045700,63566120,23,21312073-427,140860
8801,2024-01-10,매수,16009500,90856126,39,398–7275–8789-1,373220
8802,2024-03-05,매수,1263600,88643833,27,836332-038054,393890
8803,2024-01-12,매수,3311550,70371254,99,92917054-10,051600
8804,2024-05-10,매수,34870500,92303519,81,69879837-63,007310
8805,2024-02-20,매수,1053760,53411930,89,401324-939797,034220
8806,2024-01-25,매수,1757800,43515227,34,58000010-73,166090
8807,2024-04-29,매수,31248000,83706529,84,80667969-05,298050
8808,2024-01-25,매수,2757300,83136593,39,922-82-495713,139480
8809,2024-03-22,매수,544600,51706808,7,20264304-812,010950
8810,2024-03-21,매수,7986800,17964998,82,603–1960–7103-1,032830
8811,2024-02-27,매수,2653750,94641483,55,879–6537–3395-9,000210
8812,2024-01-29,매수,5930500,22953214,29,412-75-037169,352820
8813,2024-03-15,매수,1305700,76353907,11,615–6024–9493-4,280360
8814,2024-01-11,매수,2912700,77488953,73,28421296-17,417200
8815,2024-01-23,매수,9256500,2505165,99,02544489-24,039490
8816,2024-03-27,매수,8700000,98615128,75,922-83-065312,001040
8817,2024-04-22,매수,6534000,78711054,99,544–1128–6222-4,383220
8818,2024-05-13,매수,6577300,9653837,73,176–2732–9331-1,033780
8819,2024-01-25,매수,27315000,83170516,90,752–1267–4281-1,357780
8820,2024-04-12,매수,876000,66112378,15,0343-4625,008770
8821,2024-01-30,매수,4280100,50264665,33,5877-8627,028260
8822,2024-05-27,매수,1983800,49143797,91,765–1037–0720-9,293490
8823,2024-02-14,매수,1339500,25085474,19,371–0950–3262-3,078600
8824,2024-03-26,매수,4368000,38102343,48,466-19-144958,271560
8825,2024-05-24,매수,1060080,35720508,56,163990-515643,030000
8826,2024-06-07,매수,3256500,8573480,39,461–1760–0555-9,041510
8827,2024-04-18,매수,1152000,58420756,32,5868-3191,006040
8828,2024-05-24,매수,3024000,47279766,42,62380504-802,033100
8829,2024-05-22,매수,12870000,10151398,26,997317-011669,003230
8830,2024-02-20,매수,1345200,80014291,57,23906952-43,003490
8831,2024-02-16,매수,3447900,97955396,27,19570427-61,079550
8832,2024-04-18,매수,1665000,18981149,50,456-19-145134,042660
8833,2024-04-05,매수,695800,35515009,71,700–4796–6416-1,032640
8834,2024-02-02,매수,4168500,6856589,35,719385-894569,009540
8835,2024-02-27,매수,7774800,18125338,62,08376139-511,000120
8836,2024-04-26,매수,225400,21706480,2,446-18-547257,069620
8837,2024-05-02,매수,1876800,4486818,23,459–9083–1949-7,041510
8838,2024-05-21,매수,606900,37727000,17,9750-2366,111770
8839,2024-02-28,매수,9196400,56771679,83,5866-7914,192820
8840,2024-04-04,매수,5209800,19457219,57,5283-5937,028300
8841,2024-03-29,매수,1399350,72611943,57,628-84-219333,353200
8842,2024-06-03,매수,5853900,26122329,39,549791-477974,307950
8843,2024-01-17,매수,1452150,62629253,63,2559-3347,000880
8844,2024-05-29,매수,6450,22631676,2,045–4306–5399-6,000400
8845,2024-06-03,매수,85540,20853418,7,80211459-64,005940
8846,2024-03-04,매수,4865000,50953504,35,452–5072–0886-1,145720
8847,2024-03-18,매수,2393300,23261082,91,41171877-80,002790
8848,2024-01-08,매수,1662000,53836633,40,436–4521–1695-4,005290
8849,2024-05-30,매수,401490,88140710,27,194358-544073,000240
8850,2024-05-17,매수,1287500,44897112,50,080-87-212275,417200
8851,2024-03-04,매수,7878000,57290901,52,541–3132–0225-2,011780
8852,2024-01-22,매수,758700,62642168,27,357–9954–1972-4,067310
8853,2024-06-04,매수,4966600,46060589,38,032-06-523913,009540
8854,2024-06-04,매수,548100,3301589,18,58000010-73,377300
8855,2024-04-11,매수,436800,99567177,28,60035526-57,011200
8856,2024-01-23,매수,1713000,74836047,30,85005738-24,071050
8857,2024-03-19,매수,3405000,31594800,50,426–6012–2857-8,039130
8858,2024-05-17,매수,799700,27860254,22,903827-599704,051600
8859,2024-04-25,매수,6118200,37621617,54,205–5331–1785-9,214450
8860,2024-06-11,매수,1848000,23900752,70,969963-624062,000880
8861,2024-02-16,매수,1697300,59413321,11,948880-122494,018670
8862,2024-03-12,매수,2389500,86379986,59,75524736-561,005290
8863,2024-03-11,매수,727000,58008072,20,76573514-730,195940
8864,2024-01-02,매수,172500,81497507,6,406–0108–6271-3,009520
8865,2024-01-30,매수,186480,29267379,24,6934-1139,003620
8866,2024-05-08,매수,14407200,40827244,92,091516-456453,009150
8867,2024-01-02,매수,16461000,90489303,59,265905-985777,017860
8868,2024-04-11,매수,10995600,83847515,98,37259327-018,011170
8869,2024-01-15,매수,401720,44025432,22,246996-432360,281740
8870,2024-03-18,매수,1818180,45982971,91,93232136-295,098460
8871,2024-05-20,매수,270800,70063433,4,763691-126050,267250
8872,2024-04-15,매수,620500,66605216,17,526–4982–0130-1,016360
8873,2024-03-14,매수,15111600,90607057,98,60035526-57,450080
8874,2024-03-27,매수,1171500,64149853,15,098176-925887,010950
8875,2024-01-12,매수,18525000,36197206,75,6065-7097,352820
8876,2024-03-28,매수,7430400,41722278,96,406–0108–6271-3,000100
8877,2024-02-01,매수,6667200,249166,72,250-35-088431,033780
8878,2024-01-18,매수,5747200,94792564,32,50901884-154,298040
8879,2024-04-12,매수,1969500,97186895,39,32939048-531,017670
8880,2024-02-27,매수,853530,41465756,69,060900-438114,034230
8881,2024-01-25,매수,8491500,42424264,45,81999842-58,005380
8882,2024-01-16,매수,939400,31090811,14,0372-8394,267250
8883,2024-06-04,매수,7072000,30326021,40,2079-8610,035420
8884,2024-06-11,매수,35200,27767471,1,863-96-651283,111770
8885,2024-03-15,매수,1536550,30736593,79,119-35-022940,003090
8886,2024-01-25,매수,5057200,20894502,94,7956-2976,047810
8887,2024-03-15,매수,1418600,75511481,41,164178-606887,214150
8888,2024-04-22,매수,3015600,77593475,84,82755515-689,007660
8889,2024-03-15,매수,17724000,45096970,56,2353-2411,003670
8890,2024-04-01,매수,1066500,14515873,45,93232136-295,293490
8891,2024-06-12,매수,1641000,82399419,30,423-57-633886,047050
8892,2024-02-29,매수,778800,38771224,33,02373826-37,042660
8893,2024-04-29,매수,332390,1069725,43,022–0704–3376-7,006800
8894,2024-03-06,매수,7592000,59438917,40,184-36-446637,035420
8895,2024-02-23,매수,143520,1131250,32,5060-7352,028670
8896,2024-04-19,매수,4518800,81259468,44,0303-9109,000250
8897,2024-05-22,매수,6644400,24390339,84,07532321-168,105560
8898,2024-04-09,매수,1493790,40306860,87,58770203-51,098460
8899,2024-01-11,매수,5168000,35952106,85,355587-824737,035720
8900,2024-03-11,매수,975840,7424870,57,794463-544498,000240
8901,2024-06-03,매수,2101200,88053148,68,41171877-80,377300
8902,2024-05-03,매수,8628400,40077244,74,25129677-595,000250
8903,2024-01-03,매수,228420,56231044,18,0372-8394,316140
8904,2024-01-18,매수,23877000,27555353,63,900–4924–0452-8,004370
8905,2024-01-18,매수,1787500,8926088,50,11929801-04,009420
8906,2024-03-12,매수,697500,14046734,62,915-22-424118,137310
8907,2024-01-05,매수,78400,58220313,2,49316297-836,009420
8908,2024-05-24,매수,22648000,97019126,76,194–0738–4208-9,128940
8909,2024-01-08,매수,13137000,34609980,58,7328-8383,035420
8910,2024-01-22,매수,7337700,40538456,93,1147-7226,420770
8911,2024-03-08,매수,4695000,68598093,50,602–3194–4722-4,033780
8912,2024-05-29,매수,10028000,57088992,46,8022-8467,012450
8913,2024-04-30,매수,449640,59691893,36,379-47-760474,005940
8914,2024-05-29,매수,15124200,54479618,91,9034-8909,192820
8915,2024-02-16,매수,512700,65781246,3,25633982-468,145020
8916,2024-05-29,매수,2936250,88504175,75,1915-4293,229640
8917,2024-01-29,매수,2038400,45470569,91,789-60-751229,003490
8918,2024-06-12,매수,3611200,64844780,61,20802797-416,000210
8919,2024-04-29,매수,2213700,85176817,94,4387-5235,353200
8920,2024-04-03,매수,2428650,74247920,63,82009831-07,393890
8921,2024-04-29,매수,12710700,56102602,87,0363-0435,000150
8922,2024-05-14,매수,1056000,87812232,11,960-17-231460,237690
8923,2024-02-16,매수,115600,98810483,4,8007-0722,248070
8924,2024-05-13,매수,6810000,90661907,100,858-09-172815,267250
8925,2024-01-03,매수,2182950,11557523,77,8376-2813,248070
8926,2024-01-03,매수,8890200,14790558,66,9667-9971,090430
8927,2024-06-03,매수,1722250,82474954,83,339494-950350,034020
8928,2024-02-27,매수,7462000,65736032,82,838314-692137,365340
8929,2024-03-25,매수,7544000,41689528,46,47646559-174,004170
8930,2024-03-13,매수,2306500,69950143,35,2924-0909,267250
8931,2024-03-15,매수,3957600,49139485,51,748–1450–6538-8,237690
8932,2024-06-04,매수,7740900,19569646,61,03355597-75,064760
8933,2024-05-29,매수,59160,28498789,4,21027222-335,232140
8934,2024-03-12,매수,2834800,31294367,38,694-47-519343,361610
8935,2024-05-16,매수,2352000,58362327,98,03355597-75,248070
8936,2024-05-21,매수,990600,48398621,39,794-23-035836,298380
8937,2024-05-22,매수,959140,64271114,62,906-53-899499,006360
8938,2024-03-07,매수,1411830,39488118,83,957606-261441,011200
8939,2024-04-02,매수,724500,59458393,7,156–9677–3386-0,214450
8940,2024-05-10,매수,388640,93676443,28,5744-0125,024110
8941,2024-02-05,매수,9282800,7715606,92,205–5331–1785-9,267260
